kingdom,order,family,canonicalName,threatStatus,source
Animalia,Siluriformes,Loricariidae,Baryancistrus niveatus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Delturus parahybae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Harttia depressa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Harttia dissidens,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Harttia panara,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Harttia villasboas,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Hemiancistrus megalopteryx,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Hypancistrus zebra,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Hypostomus subcarinatus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Isbrueckerichthys saxicola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Leporacanthicus joselimai,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Lithoxus lithoides,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Loricaria coximensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Microlepidogaster perforatus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Neoplecostomus botucatu,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Otothyris juquiae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Parancistrus nudiventris,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Pareiorhaphis nasuta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Pareiorhaphis scutula,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Parotocinclus spilurus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Plesioptopoma curvidens,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Pogonopoma obscurum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Pogonopoma parahybae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Pseudotocinclus juquiae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Pseudotocinclus tietensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Scobinancistrus aureatus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Loricariidae,Scobinancistrus pariolispos,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Aguarunichthys tocantinsensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Conorhynchos conirostris,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Pimelodus joannis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Pimelodus stewartii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Pseudoplatystoma corruscans,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Steindachneridion amblyurum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Steindachneridion doceanum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Steindachneridion melanodermatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Steindachneridion parahybae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pimelodidae,Steindachneridion scriptum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pseudopimelodidae,Lophiosilurus alexandri,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pseudopimelodidae,Microglanis maculatus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Pseudopimelodidae,Microglanis robustus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva crassicaudata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva igobi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva mboycy,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva paolence,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva papillifera,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva pascuali,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Cambeva tropeiro,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Glaphyropoma spinosum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Ituglanis bambui,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Ituglanis cahyensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Ituglanis epikarsticus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Ituglanis mambai,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Ituglanis passensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Ituglanis ramiroi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Listrura camposi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Listrura nematopteryx,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Microcambeva draco,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Trichogenes claviger,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Trichomycterus dali,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Trichomycterus itacarambiensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Trichomycterus rubbioli,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Siluriformes,Trichomycteridae,Trichomycterus triguttatus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squatiniformes,Squatinidae,Squatina argentina,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squatiniformes,Squatinidae,Squatina guggenheim,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Squatiniformes,Squatinidae,Squatina occulta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Syngnathiformes,Syngnathidae,Hippocampus erectus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Syngnathiformes,Syngnathidae,Hippocampus patagonicus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Syngnathiformes,Syngnathidae,Hippocampus reidi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Animalia,Torpediniformes,Narcinidae,Narcine brasiliensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Aphelandra espirito-santensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Aphelandra margaritae,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Aphelandra maximiliana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Aphelandra rigida,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Aphelandra stephanophysa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Dyschoriste lavandulacea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Dyschoriste smithii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia clausseniana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia genuflexa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia meyeniana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia nervata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia polita,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia ramulosa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Justicia tijucensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Odontonema dissitiflorum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Pachystachys dubiosa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Schaueria paranaensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne brachiata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne elegans,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne euryphylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne itatiaiae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne vauthieriana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne veronicifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Staurogyne warmingiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Stenandrium hatschbachii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Acanthaceae,Stenandrium stenophyllum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Achariaceae,Kuhlmanniodendron macrocarpum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alismataceae,Sagittaria lancifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria amabilis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria capixaba,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria caryophyllaea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria malmeana,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria orchidioides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Alstroemeriaceae,Alstroemeria penduliflora,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Alternanthera hirtula,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Alternanthera januarensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Amaranthus rosengurtii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Froelichiella grisea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Gomphrena centrota,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Gomphrena hatschbachiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Gomphrena nigricans,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Gomphrena paranensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Gomphrena pulchella,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Gomphrena regeliana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Pfaffia argyrea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Pfaffia minarum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaranthaceae,Quaternella glabratoides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia aracensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia colatinensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia espiritensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia gardneriana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia hyacinthina,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia intermedia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia liboniana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia nocturna,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia parviflora,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Griffinia paubrasilica,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum angustifolium,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum brasilianum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum breviflorum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum leucobasis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum morelianum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum psittacinum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum santacatarina,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum striatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Hippeastrum vittatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Worsleya procera,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Zephyranthes blumenavia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Zephyranthes candida,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Zephyranthes capivarina,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Zephyranthes coerulea,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Zephyranthes irwiniana,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Amaryllidaceae,Zephyranthes paranaensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Astronium balansae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Astronium glaziovii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Astronium pumilum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Campnosperma gummiferum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Schinopsis balansae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Schinus ramboi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Spondias admirabilis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Spondias bahiensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anacardiaceae,Thyrsodium bolivianum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anemiaceae,Anemia blechnoides,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anemiaceae,Anemia dentata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anemiaceae,Anemia gardneri,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anemiaceae,Anemia trichorhiza,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Anisophylleaceae,Anisophyllea manausensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Annona angustifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Annona ferruginea,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Annona gardneri,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Annona parviflora,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Bocagea viridis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Cymbopetalum euneurum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia bahiensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia duckei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia magnolioidea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia microphylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia pohliana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia restingae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia rotundifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia scottmorii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia sooretamae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Duguetia subcordata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Guatteria attenuata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Guatteria hispida,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Guatteria latifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Guatteria stenocarpa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia alba,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia cauliflora,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia leptandra,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia lianarum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia myrtillus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia obliqua,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Hornschuchia santosii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Oxandra unibracteata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Pseudoxandra bahiensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Pseudoxandra spiritus-sancti,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Trigynaea axilliflora,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Trigynaea oblongifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Unonopsis aurantiaca,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Unonopsis bauxitae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Unonopsis riedeliana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Unonopsis sanctae-teresae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Xylopia atlantica,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Xylopia brasiliensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Xylopia decorticans,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Xylopia involucrata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Annonaceae,Xylopia trichostemon,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium corallinum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium divaricatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium dorae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium falcifolium,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium fluminense,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium koehneanum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium ombrophilum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium ramboanum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium scirpinum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium smithii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium urbanianum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Eryngium zosterifolium,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Klotzschia rhizophylla,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apiaceae,Lilaeopsis brasiliensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma auriculatum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma castroanum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma confertiflorum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma formosanum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma huberianum,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma nigricans,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Apocynaceae,Aspidosperma obscurinervium,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
